time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2014-01-10T02:59:14.000Z,60.7522,-151.5687,69.8,0.9,ml,,,,0.35,ak,ak11113981,2014-01-15T02:50:38.426Z,"16km WNW of Nikiski, Alaska",earthquake
2014-01-10T02:58:31.000Z,62.1843,-150.1326,16,0.9,ml,,,,0.61,ak,ak11113980,2014-01-15T02:50:42.407Z,"14km W of Y, Alaska",earthquake
2014-01-10T02:48:33.000Z,63.4137,-151.4018,7.4,0.7,ml,,,,0.44,ak,ak11113979,2014-01-15T02:50:40.983Z,"122km W of Cantwell, Alaska",earthquake
2014-01-10T02:47:31.000Z,51.536,-178.1108,26.4,2,ml,,,,0.31,ak,ak11113978,2014-01-15T02:50:44.767Z,"38km S of Tanaga Volcano, Alaska",earthquake
2014-01-10T02:43:14.960Z,35.9621667,-117.3116667,6.05,0.89,ml,12,110,0.0747,0.1,ci,ci11412402,2014-01-10T16:17:52.010Z,"23km NNE of Searles Valley, California",earthquake
2014-01-10T02:38:04.300Z,34.0145,-116.7727,18.1,0.7,Ml,15,129.6,0.03593261,0.13,ci,ci11412386,2014-01-10T16:15:01.174Z,"10km N of Cabazon, California",earthquake
2014-01-10T02:36:52.800Z,38.8102,-122.8212,4.1,0.4,Md,,104.4,0.01796631,0.02,nc,nc72139606,2014-01-10T03:40:09.513Z,"6km WNW of The Geysers, California",earthquake
2014-01-10T02:22:55.150Z,-31.4076,-179.5974,198.2,5.6,mb,,22,2.593,1.57,us,usc000lzsc,2014-01-10T18:55:03.000Z,"66km W of L'Esperance Rock, New Zealand",earthquake
2014-01-10T02:22:05.000Z,38.8157,-122.782,0.8,0.6,Md,,115.2,0,0.01,nc,nc72139601,2014-01-10T02:23:42.609Z,"4km NNW of The Geysers, California",earthquake
2014-01-10T02:17:36.000Z,62.3047,-148.6515,10.6,0.9,ml,,,,0.41,ak,ak11025887,2014-01-10T19:01:41.178Z,"57km N of Sutton-Alpine, Alaska",earthquake
2014-01-10T02:14:25.480Z,14.434,-92.0301,67.93,4.4,mb,,124,0.335,0.83,us,usc000lzsb,2014-01-10T15:16:59.753Z,"19km ESE of Ocos, Guatemala",earthquake
2014-01-10T02:11:58.800Z,36.0187,-117.8838,6.2,0.5,Ml,6,165.6,0.00898315,0.03,ci,ci11412378,2014-01-10T16:10:46.111Z,"41km N of Inyokern, California",earthquake
2014-01-10T02:11:49.000Z,68.2503,-136.3851,40.2,2.4,ml,,,,0.92,ak,ak11113976,2014-01-15T02:50:49.141Z,"110km W of Inuvik, Canada",earthquake
2014-01-10T02:08:22.000Z,62.6422,-150.5222,3.5,2.7,ml,,,,0.77,ak,ak11025881,2014-01-10T04:32:16.375Z,"41km NNW of Talkeetna, Alaska",earthquake
2014-01-10T02:04:55.000Z,59.0064,-151.3014,53.4,1.5,ml,,,,0.36,ak,ak11113974,2014-01-15T02:50:43.863Z,"72km SSE of Homer, Alaska",earthquake
2014-01-10T01:57:43.000Z,35.995,-119.3565,22.1,1.7,Ml,14,108,0.26949459,0.13,ci,ci11412370,2014-01-10T16:03:31.062Z,"6km WNW of Pixley, California",earthquake
2014-01-10T01:55:51.000Z,58.5434,-156.1133,194.7,2.4,ml,,,,0.96,ak,ak11113973,2014-01-15T02:50:48.159Z,"35km ESE of King Salmon, Alaska",earthquake
2014-01-10T01:48:27.600Z,37.2355,-122.17,6.6,1.9,Md,,72,0.01796631,0.11,nc,nc72139586,2014-01-10T05:54:04.512Z,"12km NNW of Boulder Creek, California",earthquake
2014-01-10T01:44:35.200Z,33.0375,-116.4367,13.3,1.1,Ml,35,68.4,0.14373045,0.19,ci,ci11412362,2014-01-10T15:56:52.726Z,"16km ESE of Julian, California",earthquake
2014-01-10T01:42:47.700Z,36.5687,-121.0772,6.9,1.6,Md,,90,0.03593261,0.08,nc,nc72139581,2014-01-10T05:05:09.123Z,"27km NE of Soledad, California",earthquake
2014-01-10T01:41:08.000Z,19.42,-155.3188,4.9,2,Ml,,46.8,0.01796631,0.25,hv,hv60618631,2014-01-10T01:46:57.853Z,"8km W of Volcano, Hawaii",earthquake
2014-01-10T01:40:25.000Z,61.9409,-149.2199,9.3,0.7,ml,,,,0.53,ak,ak11025869,2014-01-10T18:58:17.869Z,"21km N of Fishhook, Alaska",earthquake
2014-01-10T01:38:13.000Z,58.9615,-153.6532,100,2.3,ml,,,,1.08,ak,ak11025867,2014-01-10T01:44:19.705Z,"113km SE of Old Iliamna, Alaska",earthquake
2014-01-10T01:37:49.300Z,32.1555,-117.5417,7.8,2.2,Ml,7,331.2,0.68271962,0.14,ci,ci11412354,2014-01-10T15:51:25.932Z,"51km WSW of Rosarito, Mexico",earthquake
2014-01-10T01:36:16.000Z,60.5606,-142.5981,10,2.5,ml,,,,0.85,ak,ak11025863,2014-01-10T04:08:36.784Z,"55km N of Cape Yakataga, Alaska",earthquake
2014-01-10T01:34:35.000Z,61.0539,-148.3208,0,1,ml,,,,0.59,ak,ak11025864,2014-01-10T18:54:29.564Z,"36km NNE of Whittier, Alaska",earthquake
2014-01-10T01:32:29.590Z,-20.6941,-177.6444,387.57,4.9,mb,,83,5.013,1.25,us,usc000lzru,2014-01-10T09:53:07.768Z,"110km E of Ndoi Island, Fiji",earthquake
2014-01-10T01:30:15.000Z,59.8362,-153.3314,119.9,1.5,ml,,,,0.31,ak,ak11113968,2014-01-15T02:50:46.188Z,"79km SSW of Redoubt Volcano, Alaska",earthquake
2014-01-10T01:29:41.300Z,36.1003,-117.954,11.3,0.5,Ml,5,295.2,0.08084838,0.19,ci,ci11412346,2014-01-10T15:46:15.906Z,"51km NNW of Inyokern, California",earthquake
2014-01-10T01:19:57.600Z,35.6612,-118.4657,10.1,1.1,Ml,19,68.4,0.00898315,0.1,ci,ci11412322,2014-01-10T15:42:20.781Z,"4km N of Lake Isabella, California",earthquake
2014-01-10T01:18:35.400Z,34.0027,-116.6543,14.5,0.8,Ml,9,147.6,0.13474729,0.13,ci,ci11412338,2014-01-10T15:39:30.836Z,"8km SW of Morongo Valley, California",earthquake
2014-01-10T01:18:27.800Z,38.8097,-122.817,2.7,0.6,Md,,104.4,0.00898315,0.03,nc,nc72139576,2014-01-10T01:38:06.099Z,"6km NW of The Geysers, California",earthquake
2014-01-10T01:17:30.500Z,36.0153,-117.8875,6.4,0.8,Ml,10,144,0.00898315,0.06,ci,ci11412330,2014-01-10T15:33:20.760Z,"41km N of Inyokern, California",earthquake
2014-01-10T01:08:50.000Z,61.6974,-150.0175,12.9,1.5,ml,,,,0.24,ak,ak11025855,2014-01-10T01:22:15.352Z,"5km S of Willow, Alaska",earthquake
2014-01-10T00:50:08.100Z,35.9668,-117.652,2.5,1.2,Ml,17,57.6,0.05389892,0.14,ci,ci11412314,2014-01-10T15:30:20.619Z,"31km NW of Searles Valley, California",earthquake
2014-01-10T00:47:00.100Z,46.8435,-122.2565,18.9,0.8,Md,,154.8,0.14373045,0.13,uw,uw60667157,2014-01-11T00:16:10.289Z,"2km SSE of Eatonville, Washington",earthquake
2014-01-10T00:46:26.000Z,62.7616,-150.6907,79.3,1,ml,,,,0.53,ak,ak11113966,2014-01-15T02:50:51.495Z,"57km NNW of Talkeetna, Alaska",earthquake
2014-01-10T00:45:31.270Z,41.8334,49.4548,69.94,4.7,mb,,43,3.528,1.24,us,usc000lzrp,2014-01-10T18:23:35.000Z,"67km NE of Xacmaz, Azerbaijan",earthquake
2014-01-10T00:27:15.000Z,61.4724,-146.9804,27.9,1.4,ml,,,,0.81,ak,ak11024928,2014-01-10T00:32:52.429Z,"50km NW of Valdez, Alaska",earthquake
2014-01-10T00:26:36.800Z,38.8057,-122.8228,2.5,0.8,Md,,122.4,0.00898315,0.03,nc,nc72139571,2014-01-10T00:47:10.240Z,"6km WNW of The Geysers, California",earthquake
2014-01-10T00:26:29.100Z,32.6822,-115.6665,7.8,2.1,Ml,15,136.8,0.06288207,0.14,ci,ci11412298,2014-01-10T15:26:35.586Z,"12km S of Seeley, California",earthquake
2014-01-10T00:24:08.000Z,62.9657,-150.4045,97.6,1,ml,,,,0.33,ak,ak11113964,2014-01-15T02:50:29.872Z,"73km NNW of Talkeetna, Alaska",earthquake
2014-01-10T00:23:27.000Z,65.1865,-149.27,12.2,0.4,ml,,,,0.69,ak,ak11113963,2014-01-15T02:50:31.461Z,"67km ENE of Manley Hot Springs, Alaska",earthquake
2014-01-10T00:12:38.100Z,36.0152,-117.8802,5.8,0.9,Ml,19,61.2,0.00898315,0.11,ci,ci11412282,2014-01-10T21:52:39.356Z,"41km N of Inyokern, California",earthquake
2014-01-10T00:10:07.000Z,57.807,-150.1512,49.8,1.8,ml,,,,0.77,ak,ak11113962,2014-01-15T02:50:30.580Z,"134km E of Kodiak, Alaska",earthquake
2014-01-10T00:04:46.100Z,17.8973,-67.1262,6,2.1,Md,3,316.8,0.1060012,0.05,pr,pr14010000,2014-01-10T04:00:20.820Z,"10km SE of Pole Ojea, Puerto Rico",earthquake
2014-01-10T00:00:49.400Z,36.032,-120.621,9,1.8,Md,,190.8,0.07186522,0.08,nc,nc72139561,2014-01-10T02:21:05.806Z,"26km WSW of Coalinga, California",earthquake
2014-01-09T23:51:19.500Z,19.409,-155.3215,4.1,2.1,Ml,,43.2,0.01796631,0.31,hv,hv60618551,2014-01-09T23:57:05.553Z,"9km WSW of Volcano, Hawaii",earthquake
2014-01-09T23:36:50.300Z,38.8257,-122.8555,2.8,0.6,Md,,86.4,0.01796631,0.01,nc,nc72139556,2014-01-10T00:25:07.668Z,"10km WNW of The Geysers, California",earthquake
2014-01-09T23:17:19.300Z,36.1045,-117.8587,2.2,0.9,Ml,13,147.6,0.01796631,0.16,ci,ci11412274,2014-01-09T23:49:50.956Z,"50km N of Inyokern, California",earthquake
2014-01-09T23:13:57.000Z,60.0549,-152.2045,39.4,1.2,ml,,,,1.07,ak,ak11024855,2014-01-09T23:25:47.482Z,"37km NNW of Anchor Point, Alaska",earthquake
2014-01-09T23:13:14.610Z,37.5267,-116.38,7.27,1.55,ml,21,133,0.317,0.29,nn,nn00433693,2014-01-09T23:15:39.536Z,"73km S of Warm Springs, Nevada",earthquake
2014-01-09T23:07:39.140Z,35.6894,-96.9933,4.72,3.1,mb_lg,,59,0.3,0.9,us,usc000lzpy,2014-01-14T17:48:27.555Z,"10km W of Chandler, Oklahoma",earthquake
2014-01-09T23:04:20.600Z,17.8945,-67.1231,6,2,Md,3,320.4,0.1060012,0.09,pr,pr14009009,2014-01-10T00:13:51.450Z,"11km SE of Pole Ojea, Puerto Rico",earthquake
2014-01-09T23:01:56.000Z,63.0674,-151.3388,0.9,1.5,ml,,,,0.62,ak,ak11023938,2014-01-09T23:12:00.391Z,"104km NW of Talkeetna, Alaska",earthquake
2014-01-09T22:54:28.000Z,63.5036,-147.3925,13.5,1.2,ml,,,,0.43,ak,ak11023936,2014-01-09T23:02:02.721Z,"78km E of Cantwell, Alaska",earthquake
2014-01-09T22:38:15.100Z,38.8107,-122.8242,2.8,0.9,Md,,104.4,0,0.03,nc,nc72139551,2014-01-09T23:17:04.704Z,"6km WNW of The Geysers, California",earthquake
2014-01-09T22:37:53.370Z,35.722,-97.43,2.9,2.2,ml,,,,0.55,us,usc000m009,2014-01-10T13:06:38.457Z,"8km NNE of Edmond, Oklahoma",earthquake
2014-01-09T22:12:32.200Z,49.3298,-120.4715,0,2.4,Md,,208.8,0.55695548,0.47,uw,uw60666937,2014-01-14T19:27:17.336Z,"14km SSE of Princeton, Canada",quarry
2014-01-09T22:05:17.310Z,35.721,-97.425,4.6,2.3,ml,,,,0.86,us,usc000lzul,2014-01-10T10:34:35.029Z,"8km NNE of Edmond, Oklahoma",earthquake
2014-01-09T22:00:50.900Z,18.6191,-65.0515,27,2.5,Md,9,255.6,0.28117268,0.1,pr,pr14009007,2014-01-09T22:29:44.117Z,"33km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake
2014-01-09T22:00:38.000Z,38.8392,-122.8362,1.9,0.4,Md,,118.8,0,0.01,nc,nc72139546,2014-01-09T22:15:07.740Z,"9km NW of The Geysers, California",earthquake
2014-01-09T21:59:08.600Z,18.0834,-65.8338,13,1.7,Md,5,162,0.05928881,0.18,pr,pr14009008,2014-01-09T22:36:26.249Z,"1km ESE of Comunas, Puerto Rico",earthquake
2014-01-09T21:45:13.300Z,37.3255,-122.0983,0,1.7,Md,,50.4,0.01796631,0.1,nc,nc72139541,2014-01-14T02:10:12.121Z,"11km E of Quarry near Portola Valley, CA",quarry
2014-01-09T21:43:53.851Z,37.403,-117.0704,6.5574,0.38,ml,6,276.45,0.38,0.1107,nn,nn00433861,2014-01-10T23:28:19.000Z,"36km SSE of Goldfield, Nevada",earthquake
2014-01-09T21:39:32.600Z,39.4168,-122.9447,7.6,2.3,Md,,39.6,0.08084838,0.05,nc,nc72139536,2014-01-10T00:44:04.877Z,"27km NE of Redwood Valley, California",earthquake
2014-01-09T21:31:06.000Z,63.1035,-151.3514,0,1.5,ml,,,,0.5,ak,ak11023005,2014-01-09T21:45:09.281Z,"107km NW of Talkeetna, Alaska",earthquake
2014-01-09T21:27:31.900Z,38.8142,-122.8142,3.1,0.9,Md,,115.2,0.00898315,0.02,nc,nc72139531,2014-01-09T21:45:09.395Z,"6km NW of The Geysers, California",earthquake
2014-01-09T21:17:27.100Z,19.365,-155.0825,1.5,2.5,Ml,,147.6,0.02694946,0.2,hv,hv60618436,2014-01-09T21:23:39.398Z,"16km S of Fern Acres, Hawaii",earthquake
2014-01-09T21:13:46.800Z,37.821,-112.1267,7.2,1.9,Ml,,93.6,0.20661252,0.24,uu,uu60051412,2014-01-11T00:00:26.676Z,"27km E of Panguitch, Utah",earthquake
2014-01-09T20:57:43.220Z,23.1892,-80.6771,10,5.1,mb,,54,2.672,0.73,us,usc000lzju,2014-01-13T21:16:24.802Z,"24km NNW of Corralillo, Cuba",earthquake
2014-01-09T20:52:08.000Z,60.0646,-151.8811,99.9,2.3,ml,,,,1.62,ak,ak11022991,2014-01-09T20:56:58.757Z,"32km N of Anchor Point, Alaska",earthquake
2014-01-09T20:44:07.700Z,37.5528,-121.915,8,1.4,Md,,86.4,0.02694946,0.02,nc,nc72139521,2014-01-10T00:25:07.659Z,"6km E of Fremont, California",earthquake
2014-01-09T20:33:07.100Z,38.8048,-122.8178,3.2,0.9,Md,,147.6,0.00898315,0.04,nc,nc72139516,2014-01-09T20:59:04.484Z,"6km WNW of The Geysers, California",earthquake
2014-01-09T20:32:30.200Z,32.9808,-80.2235,2.5,2.2,md,6,115.199990784001,0.08084838,0.24,se,se010914a,2014-01-11T17:07:30.152Z,"5km WSW of Centerville, South Carolina",earthquake
2014-01-09T20:23:42.700Z,37.6347,-118.8917,8.3,0.5,Md,,97.2,0.00898315,0.02,nc,nc72139511,2014-01-09T20:59:04.483Z,"7km ESE of Mammoth Lakes, California",earthquake
2014-01-09T20:10:42.000Z,63.9449,-148.7498,0,2.3,ml,,,,0.61,ak,ak11022062,2014-01-09T20:18:19.770Z,"14km NE of Healy, Alaska",earthquake
2014-01-09T20:01:54.210Z,35.888,-97.287,5,2.8,ml,,,,0.33,us,usc000lzuf,2014-01-10T13:37:36.639Z,"6km SSW of Langston, Oklahoma",earthquake
2014-01-09T19:58:36.000Z,62.2137,-145.3825,7.1,1.8,ml,,,,0.84,ak,ak11022056,2014-01-09T20:06:15.316Z,"14km NE of Glennallen, Alaska",earthquake
2014-01-09T19:42:26.000Z,63.274,-151.2358,0,1.7,ml,,,,0.83,ak,ak11022047,2014-01-09T19:54:30.917Z,"115km W of Cantwell, Alaska",earthquake
2014-01-09T19:38:43.000Z,60.1928,-152.2469,78.1,1.2,ml,,,,0.45,ak,ak11022046,2014-01-09T19:50:16.837Z,"42km SE of Redoubt Volcano, Alaska",earthquake
2014-01-09T19:36:43.300Z,38.8188,-122.7955,3.8,0.9,Md,,75.6,0.00898315,0.02,nc,nc72139501,2014-01-09T19:38:19.408Z,"5km NW of The Geysers, California",earthquake
2014-01-09T19:32:36.200Z,37.3848,-118.517,11.6,0.9,Md,,68.4,0.04491576,0.05,nc,nc72139496,2014-01-09T21:45:09.393Z,"6km WNW of West Bishop, California",earthquake
2014-01-09T19:19:59.000Z,61.7215,-149.9858,38.7,1.2,ml,,,,0.69,ak,ak11021133,2014-01-09T19:44:06.296Z,"3km SE of Willow, Alaska",earthquake
2014-01-09T19:18:02.700Z,38.8317,-122.811,2.7,1.2,Md,,50.4,0.01796631,0.03,nc,nc72139491,2014-01-09T22:31:04.488Z,"7km W of Cobb, California",earthquake
2014-01-09T19:12:55.140Z,35.0306667,-118.3908333,0.01,1.01,ml,6,106,0.05687,0.46,ci,ci37168309,2014-01-09T23:51:48.790Z,"12km SSE of Tehachapi, California",quarry_blast
2014-01-09T19:12:32.180Z,35.9233333,-117.1716667,0.01,0.55,ml,9,136,0.09623,0.12,ci,ci11412250,2014-01-09T20:43:16.495Z,"27km NE of Searles Valley, California",quarry_blast
2014-01-09T19:05:32.200Z,34.318,-116.1078,3.5,2.4,Ml,55,39.6,0.04491576,0.14,ci,ci11412242,2014-01-09T20:41:37.460Z,"20km NNW of Twentynine Palms, California",earthquake
2014-01-09T18:49:32.500Z,38.8257,-122.8302,6.6,0.6,Md,,111.6,0.01796631,0.01,nc,nc72139481,2014-01-09T18:51:09.274Z,"8km NW of The Geysers, California",earthquake
2014-01-09T18:46:20.400Z,38.8157,-122.8222,3.4,0.6,Md,,93.6,0.00898315,0.02,nc,nc72139476,2014-01-09T18:47:59.260Z,"7km NW of The Geysers, California",earthquake
2014-01-09T18:43:58.000Z,63.0978,-151.4686,13.9,1.1,ml,,,,0.4,ak,ak11021109,2014-01-09T18:47:28.912Z,"110km NW of Talkeetna, Alaska",earthquake
2014-01-09T18:40:10.669Z,37.3632,-117.0529,16,1.05,ml,12,122,0.383,,nn,nn00433638,2014-01-10T15:41:07.641Z,"41km SSE of Goldfield, Nevada",earthquake
2014-01-09T18:38:32.330Z,-20.4594,172.4703,36.85,5.1,mb,,104,5.844,0.74,us,usc000lzgt,2014-01-10T18:16:06.000Z,"219km NNE of Ile Hunter, New Caledonia",earthquake
2014-01-09T18:32:21.600Z,38.825,-122.8088,3.2,1,Md,,86.4,0.01796631,0.02,nc,nc72139471,2014-01-09T19:41:05.930Z,"6km NW of The Geysers, California",earthquake
2014-01-09T18:15:30.900Z,45.3675,-121.7167,3,1.7,Md,,90,0.03593261,0.24,uw,uw60666682,2014-01-09T18:29:07.408Z,"20km E of Mount Hood Village, Oregon",earthquake
2014-01-09T18:15:17.026Z,37.4198,-117.0741,8,1.1,ml,10,181,0.441,,nn,nn00433634,2014-01-10T15:40:59.664Z,"35km SSE of Goldfield, Nevada",earthquake
2014-01-09T18:13:27.400Z,44.743,-110.7948,8.6,0.9,Ml,,144,0.06288207,0.09,uu,uu60051382,2014-01-09T18:43:29.925Z,"26km ENE of West Yellowstone, Montana",earthquake
2014-01-09T18:11:12.000Z,64.7317,-146.892,10.6,1,ml,,,,0.39,ak,ak11020186,2014-01-09T18:14:57.787Z,"10km NE of Eielson Air Force Base, Alaska",earthquake
2014-01-09T18:10:59.319Z,37.401,-117.0906,9.4588,0.6,ml,9,287.63,0.39,0.1443,nn,nn00433840,2014-01-10T22:33:50.000Z,"36km SSE of Goldfield, Nevada",earthquake
2014-01-09T18:10:49.900Z,36.0392,-117.857,2.6,0.8,Ml,13,108,0.04491576,0.11,ci,ci11412218,2014-01-09T20:14:34.897Z,"43km N of Inyokern, California",earthquake
2014-01-09T18:08:44.238Z,37.42,-117.0962,0,2.23,ml,34,77,0.442,,nn,nn00433633,2014-01-10T15:28:46.064Z,"34km SSE of Goldfield, Nevada",earthquake
2014-01-09T17:57:58.500Z,33.8277,-116.9793,13.2,0.5,Ml,14,183.6,0.11678099,0.1,ci,ci11412210,2014-01-09T19:59:11.139Z,"5km NNW of San Jacinto, California",earthquake
2014-01-09T17:53:34.080Z,33.9881667,-116.9921667,17.37,1.19,ml,27,74,0.07445,0.11,ci,ci11412202,2014-01-09T20:40:43.050Z,"2km NW of Cherry Valley, California",earthquake
2014-01-09T17:44:48.900Z,35.4733,-118.4248,7.3,2.1,Ml,36,54,0.17966306,0.09,ci,ci11412194,2014-01-09T20:36:30.320Z,"14km SSE of Bodfish, California",earthquake
2014-01-09T17:39:28.000Z,35.6395,-117.6423,4,2.3,Ml,33,46.8,0.09881468,0.13,ci,ci11412186,2014-01-09T20:19:13.990Z,"3km NE of Ridgecrest, California",earthquake
2014-01-09T17:38:30.233Z,37.2132,-114.984,8,1.91,ml,18,207,0.201,,nn,nn00433621,2014-01-10T15:19:33.399Z,"23km SE of Alamo, Nevada",earthquake
2014-01-09T17:36:18.000Z,61.0917,-150.4711,17.3,1.9,ml,,,,1.08,ak,ak11020173,2014-01-09T17:46:15.853Z,"33km WSW of Anchorage, Alaska",earthquake
2014-01-09T17:33:08.000Z,63.2754,-151.2277,0.2,1.7,ml,,,,0.72,ak,ak11020169,2014-01-09T17:43:47.727Z,"114km W of Cantwell, Alaska",earthquake
2014-01-09T17:26:08.900Z,44.7917,-111.0233,4.7,0.3,Md,,154.8,0.03593261,0.09,uu,uu60051372,2014-01-09T17:54:43.578Z,"15km NNE of West Yellowstone, Montana",earthquake
2014-01-09T17:25:55.600Z,44.7342,-110.8085,3.3,0.2,Md,,129.6,0.06288207,0.06,uu,uu60002505,2014-01-09T18:06:04.666Z,"24km ENE of West Yellowstone, Montana",earthquake
2014-01-09T17:18:22.400Z,35.4923,-118.3018,7,0.9,Ml,8,226.8,0.20661252,0.14,ci,ci11412178,2014-01-09T20:09:46.258Z,"19km S of Weldon, California",earthquake
2014-01-09T17:02:12.300Z,36.014,-117.8922,6.7,0.7,Ml,8,208.8,0.00898315,0.06,ci,ci11412170,2014-01-09T20:07:11.243Z,"41km N of Inyokern, California",earthquake
2014-01-09T17:00:46.400Z,38.8228,-122.8117,3.7,0.5,Md,,72,0,0.03,nc,nc72139426,2014-01-09T17:18:04.527Z,"6km NW of The Geysers, California",earthquake
2014-01-09T16:58:26.000Z,61.107,-151.9607,100,1.8,ml,,,,0.64,ak,ak11020163,2014-01-09T17:25:10.467Z,"59km NW of Nikiski, Alaska",earthquake
2014-01-09T16:52:29.500Z,36.0172,-117.8083,1.4,0.5,Ml,7,93.6,0.03593261,0.05,ci,ci11412162,2014-01-09T20:04:06.163Z,"41km N of China Lake Acres, California",earthquake
2014-01-09T16:41:19.300Z,38.8235,-122.8435,2.4,0.9,Md,,75.6,0.00898315,0.02,nc,nc72139421,2014-01-09T19:10:02.246Z,"9km NW of The Geysers, California",earthquake
2014-01-09T16:39:53.000Z,62.4616,-151.0218,79.5,1.4,ml,,,,0.22,ak,ak11020158,2014-01-09T17:00:09.571Z,"49km WNW of Talkeetna, Alaska",earthquake
2014-01-09T16:31:22.400Z,33.8987,-117.7772,7.5,2.3,Ml,74,28.8,0,0.19,ci,ci11412154,2014-01-10T18:48:55.942Z,"3km ENE of Yorba Linda, California",earthquake
2014-01-09T16:27:51.700Z,37.8345,-122.001,8.5,0.8,Md,,79.2,0.02694946,0.03,nc,nc72139416,2014-01-15T02:19:53.170Z,"1km N of Danville, California",earthquake
2014-01-09T16:17:57.100Z,19.5351,-68.0049,11,3.7,Md,17,266.4,1.07618171,0.56,pr,pr14009006,2014-01-10T16:12:35.000Z,"106km NE of Punta Cana, Dominican Republic",earthquake
2014-01-09T16:16:50.910Z,-7.045,105.3799,41.19,5,mb,,95,2.468,1.17,us,usc000lzdf,2014-01-10T16:02:38.656Z,"37km SW of Tugu Hilir, Indonesia",earthquake
2014-01-09T16:15:06.100Z,38.8028,-122.7792,1.2,0.9,Md,,75.6,0.00898315,0.02,nc,nc72139411,2014-01-09T16:55:01.968Z,"3km NW of The Geysers, California",earthquake
2014-01-09T16:12:59.800Z,38.8048,-122.7837,1.2,0.5,Md,,93.6,0.00898315,0.02,nc,nc72139406,2014-01-09T18:39:03.496Z,"3km NW of The Geysers, California",earthquake
2014-01-09T16:05:57.800Z,36.0208,-117.8085,0,0.5,Ml,9,79.2,0.03593261,0.09,ci,ci11412146,2014-01-09T19:32:35.863Z,"41km N of Inyokern, California",earthquake
2014-01-09T16:04:47.800Z,36.0137,-117.7967,5.6,0.2,Ml,5,136.8,0.02694946,0.05,ci,ci11412138,2014-01-09T19:30:40.850Z,"40km N of Inyokern, California",earthquake
2014-01-09T15:52:56.440Z,41.74,-70.98,0.04,1.9,mb_lg,,,,1.02,us,usc000lzea,2014-01-12T05:02:51.381Z,"5km SE of Freetown, Massachusetts",earthquake
2014-01-09T15:51:24.100Z,38.8033,-122.8187,3.7,0.6,Md,,158.4,0.00898315,0.01,nc,nc72139396,2014-01-09T16:40:05.384Z,"6km WNW of The Geysers, California",earthquake
2014-01-09T15:41:05.100Z,41.1255,-122.5398,5.1,1.8,Md,,126,0.19762936,0.12,nc,nc72139391,2014-01-09T18:14:05.694Z,"24km WSW of Dunsmuir, California",earthquake
2014-01-09T15:29:48.000Z,64.366,-147.4923,21.9,0.6,ml,,,,0.44,ak,ak11018367,2014-01-09T15:33:15.676Z,"33km WSW of Salcha, Alaska",earthquake
2014-01-09T15:22:18.900Z,33.5027,-116.4702,10.7,0.6,Ml,18,136.8,0.04491576,0.08,ci,ci11412122,2014-01-09T19:27:26.300Z,"19km ESE of Anza, California",earthquake
2014-01-09T15:21:37.600Z,37.6505,-119.0297,2.5,0.3,Md,,72,0.00898315,0.04,nc,nc72139386,2014-01-09T18:49:32.099Z,"5km W of Mammoth Lakes, California",earthquake
2014-01-09T15:21:14.500Z,38.8032,-122.8235,3.8,0.7,Md,,205.2,0.01796631,0.02,nc,nc72139371,2014-01-09T17:56:03.753Z,"6km WNW of The Geysers, California",earthquake
2014-01-09T15:15:27.600Z,37.527,-118.8277,7,0.6,Md,,147.6,0.06288207,0.03,nc,nc72139366,2014-01-09T19:26:04.211Z,"18km SE of Mammoth Lakes, California",earthquake
2014-01-09T15:04:45.700Z,38.8043,-122.8177,3.5,0.7,Md,,154.8,0.00898315,0.02,nc,nc72139361,2014-01-09T17:30:05.927Z,"6km WNW of The Geysers, California",earthquake
2014-01-09T15:00:51.600Z,38.8068,-122.793,1.2,0.6,Md,,75.6,0,0.02,nc,nc72139356,2014-01-09T17:06:03.174Z,"4km NW of The Geysers, California",earthquake
2014-01-09T14:58:44.290Z,34.0015,-118.6248333,7.58,1.78,ml,17,73,0.06034,0.15,ci,ci11412114,2014-01-09T19:23:31.720Z,"4km SSE of Las Flores, California",earthquake
2014-01-09T14:54:27.500Z,38.8415,-122.8243,1.7,0.4,Md,,111.6,0.00898315,0.01,nc,nc72139341,2014-01-09T16:01:06.252Z,"9km WNW of Cobb, California",earthquake
2014-01-09T14:25:43.500Z,19.3808,-155.2822,2.4,1.9,Ml,,79.2,0.00898315,0.08,hv,hv60618261,2014-01-09T21:28:58.799Z,"7km SW of Volcano, Hawaii",earthquake
2014-01-09T14:25:16.700Z,19.3795,-155.2827,2.5,1.8,Ml,,90,0.00898315,0.15,hv,hv60618256,2014-01-09T14:31:01.612Z,"7km SW of Volcano, Hawaii",earthquake
2014-01-09T14:23:09.000Z,60.0067,-139.1625,7.3,1.9,ml,,,,0.72,ak,ak11017457,2014-01-09T20:02:25.086Z,"60km NNE of Yakutat, Alaska",earthquake
2014-01-09T14:17:19.700Z,38.8107,-122.8205,3.6,0.9,Md,,104.4,0.01796631,0.02,nc,nc72139336,2014-01-09T15:31:08.033Z,"6km NW of The Geysers, California",earthquake
2014-01-09T14:10:01.200Z,36.0473,-117.725,8.8,0.9,Ml,12,68.4,0.03593261,0.17,ci,ci11412106,2014-01-09T19:19:56.173Z,"42km NW of Searles Valley, California",earthquake
